CompanyCode,Plant,Material,Quantity,Amount,Currency,DocumentType,PostingDate,CostCenter,ProfitCenter,GLAccount,Vendor,Customer,FiscalYear,FiscalPeriod,DocumentNumber
COMP_A,PLANT_1,MAT_00027,45.0,2728.36,EUR,PO,2024-04-03,CC_1006,PC_108,G/L_40054,VEND_10024,,2024,4,DOC_50438070
COMP_B,PLANT_4,MAT_00023,284.67,3553.16,EUR,INV,2025-02-01,CC_1018,PC_106,G/L_40054,VEND_10035,CUST_50068,2025,2,DOC_86628889
COMP_D,PLANT_2,MAT_00039,849.86,397.26,EUR,PO,2024-04-17,CC_1010,PC_101,G/L_40074,VEND_10063,,2024,4,DOC_28769787
COMP_A,PLANT_3,MAT_00004,246.39,1882.93,EUR,SO,2024-12-20,CC_1009,PC_105,G/L_40016,,CUST_50050,2024,12,DOC_76857574
COMP_A,PLANT_4,MAT_00052,4.83,9811.77,EUR,GR,2024-04-23,CC_1008,PC_105,G/L_40051,VEND_10013,,2024,4,DOC_70680035
COMP_A,PLANT_5,MAT_00009,377.17,81.25,EUR,INV,2024-09-14,CC_1016,PC_103,G/L_40060,VEND_10066,CUST_50070,2024,9,DOC_31491804
COMP_B,PLANT_3,MAT_00008,397.24,569.59,EUR,GR,2024-06-24,CC_1016,PC_101,G/L_40090,VEND_10001,,2024,6,DOC_94684895
COMP_C,PLANT_5,MAT_00042,555.5,2348.37,EUR,GI,2025-02-28,CC_1012,PC_102,G/L_40019,,CUST_50083,2025,2,DOC_60922497
COMP_C,PLANT_2,MAT_00023,126.88,9565.28,EUR,SO,2024-03-03,CC_1011,PC_106,G/L_40078,,CUST_50074,2024,3,DOC_25000378
COMP_D,PLANT_1,MAT_00006,19.07,7144.42,EUR,INV,2024-09-25,CC_1009,PC_107,G/L_40056,VEND_10096,CUST_50029,2024,9,DOC_39694272
COMP_B,PLANT_5,MAT_00090,800.63,6930.62,EUR,GI,2024-05-20,CC_1007,PC_102,G/L_40072,,CUST_50043,2024,5,DOC_99738217
COMP_C,PLANT_3,MAT_00025,493.39,4851.35,EUR,PO,2023-11-15,CC_1018,PC_106,G/L_40001,VEND_10085,,2023,11,DOC_43237569
COMP_A,PLANT_4,MAT_00047,901.41,1512.58,EUR,GR,2023-11-07,CC_1011,PC_101,G/L_40087,VEND_10027,,2023,11,DOC_30943052
COMP_B,PLANT_2,MAT_00074,933.65,8558.17,EUR,GR,2025-02-11,CC_1003,PC_106,G/L_40059,VEND_10072,,2025,2,DOC_90984039
COMP_C,PLANT_5,MAT_00048,868.89,2697.57,EUR,GR,2024-03-26,CC_1019,PC_109,G/L_40032,VEND_10073,,2024,3,DOC_89112961
COMP_D,PLANT_4,MAT_00087,357.07,420.77,EUR,SO,2023-10-03,CC_1014,PC_108,G/L_40079,,CUST_50009,2023,10,DOC_91155974
COMP_D,PLANT_1,MAT_00068,751.85,4765.95,EUR,GI,2023-09-25,CC_1007,PC_106,G/L_40043,,CUST_50090,2023,9,DOC_90625503
COMP_D,PLANT_5,MAT_00027,156.02,9530.87,EUR,PO,2024-11-06,CC_1014,PC_110,G/L_40067,VEND_10017,,2024,11,DOC_84996045
COMP_A,PLANT_4,MAT_00083,983.78,1261.94,EUR,GI,2025-06-10,CC_1002,PC_108,G/L_40080,,CUST_50096,2025,6,DOC_88978902
COMP_D,PLANT_1,MAT_00025,420.1,3799.96,EUR,GR,2024-01-31,CC_1014,PC_110,G/L_40010,VEND_10056,,2024,1,DOC_91537856
COMP_A,PLANT_2,MAT_00058,85.93,1595.21,EUR,SO,2025-05-26,CC_1006,PC_107,G/L_40024,,CUST_50070,2025,5,DOC_18563174
COMP_C,PLANT_5,MAT_00045,337.48,1132.23,EUR,SO,2023-09-15,CC_1001,PC_103,G/L_40073,,CUST_50039,2023,9,DOC_72208188
COMP_B,PLANT_5,MAT_00100,305.68,2954.86,EUR,GR,2025-05-09,CC_1016,PC_110,G/L_40075,VEND_10096,,2025,5,DOC_77156679
COMP_D,PLANT_5,MAT_00007,657.04,694.91,EUR,INV,2024-10-15,CC_1015,PC_102,G/L_40046,VEND_10051,CUST_50011,2024,10,DOC_02821897
COMP_C,PLANT_2,MAT_00005,782.45,7130.55,EUR,GI,2025-04-27,CC_1012,PC_101,G/L_40065,,CUST_50091,2025,4,DOC_02753700
COMP_C,PLANT_4,MAT_00032,831.86,4606.12,EUR,SO,2023-08-04,CC_1016,PC_107,G/L_40010,,CUST_50007,2023,8,DOC_70839134
COMP_A,PLANT_3,MAT_00034,560.01,159.1,EUR,INV,2024-07-30,CC_1004,PC_104,G/L_40056,VEND_10081,CUST_50071,2024,7,DOC_43351804
COMP_C,PLANT_2,MAT_00100,360.68,1692.11,EUR,GR,2024-10-19,CC_1016,PC_108,G/L_40000,VEND_10049,,2024,10,DOC_44156545
COMP_A,PLANT_5,MAT_00037,146.52,3342.99,EUR,GI,2023-09-19,CC_1020,PC_106,G/L_40002,,CUST_50027,2023,9,DOC_41370443
COMP_C,PLANT_1,MAT_00097,84.31,7665.4,EUR,PO,2025-06-12,CC_1006,PC_104,G/L_40062,VEND_10064,,2025,6,DOC_93331640
COMP_B,PLANT_2,MAT_00013,334.43,5297.38,EUR,GI,2023-09-01,CC_1011,PC_102,G/L_40058,,CUST_50045,2023,9,DOC_62132069
COMP_C,PLANT_5,MAT_00033,927.85,8480.17,EUR,GI,2024-02-16,CC_1009,PC_101,G/L_40082,,CUST_50053,2024,2,DOC_36842105
COMP_A,PLANT_3,MAT_00027,510.96,3482.13,EUR,INV,2025-03-22,CC_1010,PC_105,G/L_40042,VEND_10093,CUST_50037,2025,3,DOC_94461470
COMP_C,PLANT_3,MAT_00091,997.57,2724.39,EUR,INV,2025-03-08,CC_1009,PC_105,G/L_40087,VEND_10004,CUST_50080,2025,3,DOC_99604097
COMP_A,PLANT_1,MAT_00094,102.27,2807.82,EUR,PO,2023-08-17,CC_1006,PC_104,G/L_40090,VEND_10018,,2023,8,DOC_79067489
COMP_D,PLANT_4,MAT_00093,317.61,5888.92,EUR,SO,2024-01-08,CC_1017,PC_108,G/L_40070,,CUST_50071,2024,1,DOC_08104076
COMP_B,PLANT_3,MAT_00079,165.17,9668.07,EUR,INV,2024-05-27,CC_1002,PC_106,G/L_40012,VEND_10024,CUST_50025,2024,5,DOC_14933075
COMP_A,PLANT_5,MAT_00044,440.33,2598.99,EUR,SO,2024-04-03,CC_1001,PC_108,G/L_40044,,CUST_50081,2024,4,DOC_41521360
COMP_C,PLANT_4,MAT_00074,760.91,5947.26,EUR,PO,2024-06-11,CC_1020,PC_107,G/L_40082,VEND_10058,,2024,6,DOC_08709211
COMP_A,PLANT_5,MAT_00010,943.26,9257.39,EUR,INV,2023-12-29,CC_1010,PC_109,G/L_40030,VEND_10065,CUST_50003,2023,12,DOC_98660646
COMP_D,PLANT_4,MAT_00002,500.1,7806.66,EUR,GR,2024-10-12,CC_1002,PC_101,G/L_40013,VEND_10100,,2024,10,DOC_70084428
COMP_C,PLANT_2,MAT_00004,141.14,7027.0,EUR,INV,2024-02-18,CC_1009,PC_109,G/L_40054,VEND_10085,CUST_50066,2024,2,DOC_14243659
COMP_D,PLANT_4,MAT_00077,70.14,6426.93,EUR,GI,2023-08-27,CC_1004,PC_102,G/L_40053,,CUST_50015,2023,8,DOC_69718385
COMP_C,PLANT_1,MAT_00033,868.52,2598.23,EUR,SO,2025-03-31,CC_1010,PC_101,G/L_40080,,CUST_50037,2025,3,DOC_11572553
COMP_D,PLANT_5,MAT_00019,490.12,5595.64,EUR,GR,2024-03-08,CC_1002,PC_103,G/L_40036,VEND_10079,,2024,3,DOC_75001385
COMP_B,PLANT_4,MAT_00013,457.69,8388.89,EUR,GI,2023-12-09,CC_1017,PC_104,G/L_40060,,CUST_50080,2023,12,DOC_94413566
COMP_A,PLANT_5,MAT_00028,544.23,7951.45,EUR,INV,2025-05-06,CC_1011,PC_105,G/L_40023,VEND_10072,CUST_50012,2025,5,DOC_37922108
COMP_C,PLANT_4,MAT_00040,851.06,4281.57,EUR,GI,2024-03-15,CC_1001,PC_103,G/L_40017,,CUST_50040,2024,3,DOC_57939611
COMP_B,PLANT_1,MAT_00069,306.1,5834.3,EUR,GR,2023-12-19,CC_1020,PC_109,G/L_40065,VEND_10004,,2023,12,DOC_80523499
COMP_C,PLANT_5,MAT_00056,868.02,4629.13,EUR,GI,2024-12-10,CC_1004,PC_103,G/L_40073,,CUST_50013,2024,12,DOC_06046677
COMP_B,PLANT_4,MAT_00019,595.13,8475.36,EUR,SO,2025-03-06,CC_1009,PC_107,G/L_40019,,CUST_50091,2025,3,DOC_21358419
COMP_B,PLANT_3,MAT_00019,702.8,2229.2,EUR,GI,2024-05-26,CC_1017,PC_105,G/L_40097,,CUST_50001,2024,5,DOC_04036714
COMP_C,PLANT_3,MAT_00042,182.1,7136.11,EUR,PO,2024-08-06,CC_1018,PC_109,G/L_40006,VEND_10013,,2024,8,DOC_51454369
COMP_A,PLANT_2,MAT_00096,456.12,5195.52,EUR,GR,2025-04-27,CC_1016,PC_106,G/L_40091,VEND_10001,,2025,4,DOC_93422858
COMP_D,PLANT_1,MAT_00044,267.31,5201.75,EUR,GR,2024-06-09,CC_1004,PC_110,G/L_40044,VEND_10015,,2024,6,DOC_10709037
COMP_B,PLANT_5,MAT_00052,548.44,1515.82,EUR,PO,2025-02-04,CC_1010,PC_104,G/L_40003,VEND_10029,,2025,2,DOC_37298062
COMP_C,PLANT_1,MAT_00078,128.96,5939.47,EUR,GR,2025-04-02,CC_1009,PC_104,G/L_40074,VEND_10072,,2025,4,DOC_73834081
COMP_B,PLANT_5,MAT_00025,79.93,3748.44,EUR,SO,2025-03-20,CC_1008,PC_102,G/L_40050,,CUST_50009,2025,3,DOC_99653931
COMP_C,PLANT_1,MAT_00094,36.54,9996.36,EUR,SO,2023-07-14,CC_1008,PC_103,G/L_40088,,CUST_50016,2023,7,DOC_07804685
COMP_D,PLANT_2,MAT_00038,512.89,4928.66,EUR,GR,2025-02-26,CC_1018,PC_102,G/L_40023,VEND_10016,,2025,2,DOC_31523879
COMP_B,PLANT_3,MAT_00019,266.55,2289.22,EUR,GI,2023-12-20,CC_1010,PC_106,G/L_40078,,CUST_50069,2023,12,DOC_23489825
COMP_B,PLANT_4,MAT_00029,172.78,5008.1,EUR,INV,2024-12-19,CC_1012,PC_102,G/L_40011,VEND_10086,CUST_50059,2024,12,DOC_78284326
COMP_B,PLANT_4,MAT_00044,495.04,2100.68,EUR,GR,2025-03-29,CC_1003,PC_109,G/L_40065,VEND_10090,,2025,3,DOC_74963571
COMP_D,PLANT_1,MAT_00094,280.82,4560.3,EUR,PO,2024-08-29,CC_1010,PC_104,G/L_40080,VEND_10051,,2024,8,DOC_94854329
COMP_B,PLANT_2,MAT_00066,935.53,8019.69,EUR,GR,2024-04-08,CC_1011,PC_108,G/L_40004,VEND_10049,,2024,4,DOC_68217371
COMP_D,PLANT_3,MAT_00005,113.86,6988.93,EUR,SO,2024-07-18,CC_1010,PC_105,G/L_40081,,CUST_50088,2024,7,DOC_04950026
COMP_A,PLANT_4,MAT_00023,964.74,6329.94,EUR,GR,2025-02-26,CC_1007,PC_110,G/L_40092,VEND_10093,,2025,2,DOC_97321428
COMP_A,PLANT_4,MAT_00078,14.67,9730.94,EUR,SO,2024-12-11,CC_1019,PC_107,G/L_40098,,CUST_50006,2024,12,DOC_44816752
COMP_A,PLANT_3,MAT_00068,150.0,9281.63,EUR,PO,2024-04-22,CC_1020,PC_110,G/L_40060,VEND_10049,,2024,4,DOC_47800698
COMP_D,PLANT_1,MAT_00026,11.97,7829.29,EUR,GR,2023-12-14,CC_1001,PC_102,G/L_40036,VEND_10084,,2023,12,DOC_06861985
COMP_D,PLANT_5,MAT_00019,96.16,2932.82,EUR,SO,2023-08-28,CC_1015,PC_102,G/L_40086,,CUST_50072,2023,8,DOC_21238363
COMP_C,PLANT_4,MAT_00085,427.6,196.27,EUR,GR,2024-01-13,CC_1002,PC_106,G/L_40081,VEND_10073,,2024,1,DOC_96301352
COMP_C,PLANT_3,MAT_00046,371.59,1772.95,EUR,INV,2025-04-28,CC_1010,PC_102,G/L_40012,VEND_10003,CUST_50098,2025,4,DOC_63089800
COMP_D,PLANT_2,MAT_00088,36.57,1875.87,EUR,GR,2024-10-17,CC_1002,PC_106,G/L_40018,VEND_10015,,2024,10,DOC_41695914
COMP_C,PLANT_2,MAT_00008,726.3,4846.25,EUR,SO,2023-12-12,CC_1004,PC_110,G/L_40011,,CUST_50099,2023,12,DOC_56272387
COMP_D,PLANT_3,MAT_00029,789.77,8771.31,EUR,GR,2024-08-05,CC_1011,PC_103,G/L_40093,VEND_10007,,2024,8,DOC_18740324
COMP_A,PLANT_2,MAT_00061,99.15,6666.72,EUR,PO,2025-03-22,CC_1012,PC_106,G/L_40015,VEND_10077,,2025,3,DOC_44463952
COMP_A,PLANT_2,MAT_00062,285.71,8007.25,EUR,PO,2024-10-10,CC_1012,PC_101,G/L_40078,VEND_10083,,2024,10,DOC_72364277
COMP_B,PLANT_4,MAT_00064,105.37,8310.68,EUR,INV,2023-07-29,CC_1005,PC_105,G/L_40042,VEND_10007,CUST_50100,2023,7,DOC_38443341
COMP_D,PLANT_3,MAT_00076,488.82,8186.23,EUR,PO,2024-04-25,CC_1019,PC_109,G/L_40007,VEND_10086,,2024,4,DOC_68376258
COMP_D,PLANT_2,MAT_00100,941.67,956.62,EUR,SO,2024-05-10,CC_1004,PC_107,G/L_40020,,CUST_50025,2024,5,DOC_02584503
COMP_A,PLANT_4,MAT_00013,942.69,5758.81,EUR,SO,2023-10-20,CC_1012,PC_101,G/L_40075,,CUST_50061,2023,10,DOC_89826304
COMP_C,PLANT_5,MAT_00077,438.21,8446.6,EUR,GI,2023-08-26,CC_1012,PC_109,G/L_40030,,CUST_50084,2023,8,DOC_89133421
COMP_C,PLANT_2,MAT_00056,959.59,4289.64,EUR,GR,2024-10-04,CC_1001,PC_105,G/L_40070,VEND_10042,,2024,10,DOC_66290353
COMP_D,PLANT_4,MAT_00050,325.6,8266.2,EUR,GR,2023-09-13,CC_1006,PC_102,G/L_40018,VEND_10006,,2023,9,DOC_23116879
COMP_C,PLANT_3,MAT_00034,221.22,1369.03,EUR,PO,2024-05-22,CC_1012,PC_101,G/L_40014,VEND_10028,,2024,5,DOC_26816366
COMP_C,PLANT_1,MAT_00004,970.11,1306.93,EUR,GI,2024-07-02,CC_1002,PC_103,G/L_40096,,CUST_50026,2024,7,DOC_86698951
COMP_D,PLANT_2,MAT_00027,231.85,7060.73,EUR,GI,2025-06-06,CC_1010,PC_102,G/L_40042,,CUST_50031,2025,6,DOC_04596798
COMP_C,PLANT_1,MAT_00044,923.65,3286.18,EUR,GI,2024-02-20,CC_1007,PC_105,G/L_40007,,CUST_50060,2024,2,DOC_31783188
COMP_B,PLANT_1,MAT_00062,63.82,2554.97,EUR,GI,2024-03-10,CC_1003,PC_110,G/L_40028,,CUST_50037,2024,3,DOC_86640206
COMP_B,PLANT_1,MAT_00097,963.89,2354.83,EUR,GI,2024-03-28,CC_1015,PC_105,G/L_40032,,CUST_50069,2024,3,DOC_09557547
COMP_B,PLANT_5,MAT_00020,404.77,76.4,EUR,PO,2024-10-08,CC_1017,PC_109,G/L_40004,VEND_10052,,2024,10,DOC_81687109
COMP_D,PLANT_4,MAT_00040,854.77,3349.18,EUR,INV,2024-03-30,CC_1018,PC_107,G/L_40005,VEND_10034,CUST_50094,2024,3,DOC_92134029
COMP_C,PLANT_1,MAT_00007,722.49,5096.93,EUR,GR,2023-12-12,CC_1014,PC_109,G/L_40043,VEND_10091,,2023,12,DOC_13481074
COMP_B,PLANT_4,MAT_00003,538.28,234.4,EUR,PO,2024-12-16,CC_1015,PC_110,G/L_40078,VEND_10065,,2024,12,DOC_45227680
COMP_C,PLANT_5,MAT_00067,695.1,4561.36,EUR,INV,2023-07-13,CC_1017,PC_102,G/L_40013,VEND_10005,CUST_50034,2023,7,DOC_24138842
COMP_A,PLANT_1,MAT_00091,233.5,5352.13,EUR,PO,2024-03-03,CC_1005,PC_107,G/L_40037,VEND_10038,,2024,3,DOC_31567717
COMP_C,PLANT_1,MAT_00053,68.38,4573.27,EUR,PO,2024-09-12,CC_1009,PC_110,G/L_40036,VEND_10004,,2024,9,DOC_08164700
COMP_C,PLANT_1,MAT_00045,612.86,2178.01,EUR,PO,2024-01-29,CC_1012,PC_109,G/L_40046,VEND_10075,,2024,1,DOC_05555257
COMP_B,PLANT_1,MAT_00005,407.14,9361.42,EUR,GI,2024-12-21,CC_1012,PC_108,G/L_40040,,CUST_50034,2024,12,DOC_37405723
COMP_C,PLANT_4,MAT_00076,923.18,7271.52,EUR,SO,2023-12-23,CC_1013,PC_108,G/L_40016,,CUST_50062,2023,12,DOC_71527972
COMP_B,PLANT_2,MAT_00054,873.62,8524.48,EUR,PO,2025-06-07,CC_1017,PC_110,G/L_40041,VEND_10081,,2025,6,DOC_83260446
COMP_A,PLANT_3,MAT_00062,308.36,1556.85,EUR,GR,2025-05-04,CC_1006,PC_108,G/L_40022,VEND_10045,,2025,5,DOC_21530616
COMP_B,PLANT_1,MAT_00036,126.05,3061.47,EUR,GI,2024-06-28,CC_1018,PC_109,G/L_40010,,CUST_50056,2024,6,DOC_16103314
COMP_A,PLANT_3,MAT_00002,953.39,6697.56,EUR,GR,2024-11-29,CC_1016,PC_110,G/L_40002,VEND_10036,,2024,11,DOC_32819910
COMP_B,PLANT_5,MAT_00029,184.07,6569.38,EUR,PO,2024-10-23,CC_1019,PC_101,G/L_40041,VEND_10007,,2024,10,DOC_50698918
COMP_C,PLANT_5,MAT_00035,822.04,1301.52,EUR,SO,2024-10-06,CC_1016,PC_108,G/L_40041,,CUST_50082,2024,10,DOC_02598139
COMP_D,PLANT_2,MAT_00021,443.29,880.97,EUR,SO,2023-10-19,CC_1014,PC_106,G/L_40037,,CUST_50052,2023,10,DOC_83642778
COMP_D,PLANT_4,MAT_00100,775.94,2637.12,EUR,INV,2023-10-29,CC_1010,PC_104,G/L_40030,VEND_10056,CUST_50052,2023,10,DOC_44139031
COMP_C,PLANT_1,MAT_00035,231.68,5889.97,EUR,SO,2024-08-30,CC_1003,PC_104,G/L_40065,,CUST_50051,2024,8,DOC_28692875
COMP_D,PLANT_4,MAT_00096,318.37,6259.35,EUR,PO,2024-05-05,CC_1013,PC_109,G/L_40089,VEND_10080,,2024,5,DOC_83948592
COMP_C,PLANT_5,MAT_00001,383.82,6450.51,EUR,INV,2023-12-25,CC_1015,PC_102,G/L_40009,VEND_10022,CUST_50039,2023,12,DOC_95730292
COMP_B,PLANT_1,MAT_00076,478.02,1381.57,EUR,SO,2024-10-16,CC_1018,PC_102,G/L_40070,,CUST_50048,2024,10,DOC_67916320
COMP_A,PLANT_4,MAT_00006,878.66,3136.33,EUR,INV,2023-12-22,CC_1019,PC_101,G/L_40024,VEND_10085,CUST_50091,2023,12,DOC_50768978
COMP_D,PLANT_5,MAT_00065,695.75,5938.61,EUR,GI,2024-06-03,CC_1006,PC_110,G/L_40096,,CUST_50084,2024,6,DOC_89355129
COMP_A,PLANT_5,MAT_00067,455.53,5969.32,EUR,GR,2023-07-11,CC_1020,PC_107,G/L_40051,VEND_10030,,2023,7,DOC_02495032
COMP_D,PLANT_3,MAT_00043,30.85,2272.86,EUR,PO,2023-09-12,CC_1012,PC_107,G/L_40021,VEND_10018,,2023,9,DOC_66597476
COMP_B,PLANT_4,MAT_00025,843.81,5549.02,EUR,INV,2023-12-17,CC_1014,PC_103,G/L_40093,VEND_10056,CUST_50098,2023,12,DOC_34495852
COMP_A,PLANT_4,MAT_00027,957.04,8487.29,EUR,PO,2024-08-19,CC_1011,PC_106,G/L_40084,VEND_10097,,2024,8,DOC_38335554
COMP_D,PLANT_3,MAT_00064,190.05,3902.06,EUR,SO,2024-07-19,CC_1003,PC_105,G/L_40093,,CUST_50063,2024,7,DOC_08928780
COMP_D,PLANT_5,MAT_00093,301.64,9819.22,EUR,INV,2024-09-11,CC_1018,PC_110,G/L_40023,VEND_10031,CUST_50091,2024,9,DOC_95672932
COMP_D,PLANT_1,MAT_00098,716.38,1373.96,EUR,INV,2024-02-02,CC_1003,PC_105,G/L_40001,VEND_10084,CUST_50038,2024,2,DOC_62067247
COMP_A,PLANT_4,MAT_00012,868.86,5177.25,EUR,GR,2023-10-28,CC_1002,PC_105,G/L_40070,VEND_10048,,2023,10,DOC_28303119
COMP_D,PLANT_1,MAT_00046,832.38,4607.54,EUR,SO,2024-08-24,CC_1012,PC_102,G/L_40081,,CUST_50082,2024,8,DOC_68330465
COMP_B,PLANT_3,MAT_00022,142.41,7560.0,EUR,SO,2024-05-15,CC_1010,PC_110,G/L_40024,,CUST_50083,2024,5,DOC_06128078
COMP_B,PLANT_3,MAT_00003,740.14,4281.65,EUR,PO,2024-02-29,CC_1012,PC_108,G/L_40011,VEND_10081,,2024,2,DOC_59774881
COMP_C,PLANT_2,MAT_00024,480.21,8759.97,EUR,PO,2025-03-15,CC_1006,PC_110,G/L_40030,VEND_10100,,2025,3,DOC_66359607
COMP_B,PLANT_3,MAT_00052,508.5,3067.62,EUR,SO,2024-07-15,CC_1017,PC_107,G/L_40072,,CUST_50037,2024,7,DOC_94017438
COMP_A,PLANT_2,MAT_00042,280.43,9460.18,EUR,GR,2025-05-30,CC_1006,PC_102,G/L_40016,VEND_10030,,2025,5,DOC_59661844
COMP_B,PLANT_1,MAT_00034,484.14,8701.1,EUR,INV,2025-01-09,CC_1003,PC_107,G/L_40086,VEND_10033,CUST_50052,2025,1,DOC_21874782
COMP_B,PLANT_3,MAT_00062,906.63,1627.47,EUR,SO,2023-07-24,CC_1012,PC_101,G/L_40098,,CUST_50021,2023,7,DOC_01453551
COMP_D,PLANT_1,MAT_00087,595.23,2864.42,EUR,GI,2024-06-05,CC_1006,PC_102,G/L_40009,,CUST_50087,2024,6,DOC_93240194
COMP_B,PLANT_3,MAT_00040,47.76,8064.08,EUR,INV,2024-12-17,CC_1003,PC_102,G/L_40094,VEND_10044,CUST_50002,2024,12,DOC_73493580
COMP_D,PLANT_2,MAT_00099,667.55,7094.68,EUR,PO,2025-02-08,CC_1020,PC_109,G/L_40052,VEND_10012,,2025,2,DOC_05493733
COMP_C,PLANT_2,MAT_00059,221.58,9380.17,EUR,PO,2023-10-30,CC_1010,PC_104,G/L_40096,VEND_10051,,2023,10,DOC_64681079
COMP_D,PLANT_3,MAT_00008,606.94,6591.88,EUR,PO,2025-04-06,CC_1010,PC_105,G/L_40056,VEND_10065,,2025,4,DOC_50867223
COMP_D,PLANT_4,MAT_00033,519.84,9657.74,EUR,GR,2024-12-28,CC_1005,PC_108,G/L_40053,VEND_10011,,2024,12,DOC_73185588
COMP_B,PLANT_3,MAT_00080,702.18,2823.71,EUR,GR,2025-05-02,CC_1008,PC_110,G/L_40020,VEND_10077,,2025,5,DOC_90161953
COMP_D,PLANT_2,MAT_00082,261.19,7547.34,EUR,GR,2023-10-17,CC_1002,PC_105,G/L_40052,VEND_10075,,2023,10,DOC_20615226
COMP_D,PLANT_3,MAT_00061,620.74,2076.81,EUR,SO,2025-04-15,CC_1007,PC_101,G/L_40043,,CUST_50043,2025,4,DOC_36595633
COMP_A,PLANT_4,MAT_00063,165.42,9895.73,EUR,GR,2024-03-22,CC_1001,PC_103,G/L_40020,VEND_10025,,2024,3,DOC_62049320
COMP_D,PLANT_2,MAT_00068,893.98,3298.47,EUR,GR,2024-12-06,CC_1004,PC_106,G/L_40096,VEND_10023,,2024,12,DOC_35450392
COMP_A,PLANT_5,MAT_00088,719.94,130.32,EUR,PO,2025-01-03,CC_1005,PC_105,G/L_40089,VEND_10002,,2025,1,DOC_05583385
COMP_A,PLANT_1,MAT_00058,298.78,2301.63,EUR,PO,2024-07-31,CC_1011,PC_103,G/L_40059,VEND_10096,,2024,7,DOC_31755629
COMP_D,PLANT_1,MAT_00007,748.04,6430.0,EUR,SO,2025-03-31,CC_1001,PC_108,G/L_40094,,CUST_50039,2025,3,DOC_73337509
COMP_A,PLANT_5,MAT_00074,711.07,9612.6,EUR,GR,2024-03-20,CC_1003,PC_110,G/L_40039,VEND_10021,,2024,3,DOC_65650205
COMP_A,PLANT_3,MAT_00098,584.6,2370.72,EUR,GR,2023-08-16,CC_1011,PC_103,G/L_40041,VEND_10037,,2023,8,DOC_29864347
COMP_D,PLANT_5,MAT_00089,141.85,9141.99,EUR,GR,2023-08-15,CC_1001,PC_108,G/L_40070,VEND_10055,,2023,8,DOC_23097480
COMP_C,PLANT_5,MAT_00034,886.76,1179.49,EUR,SO,2024-03-27,CC_1016,PC_105,G/L_40074,,CUST_50089,2024,3,DOC_82680733
COMP_B,PLANT_2,MAT_00079,19.97,1059.1,EUR,GI,2025-05-04,CC_1005,PC_104,G/L_40059,,CUST_50011,2025,5,DOC_66222883
COMP_D,PLANT_5,MAT_00007,121.16,3570.06,EUR,GR,2025-03-03,CC_1016,PC_101,G/L_40025,VEND_10058,,2025,3,DOC_17856466
COMP_B,PLANT_1,MAT_00048,914.1,7013.65,EUR,GR,2024-01-24,CC_1020,PC_109,G/L_40096,VEND_10097,,2024,1,DOC_53840547
COMP_D,PLANT_1,MAT_00073,981.87,89.53,EUR,GI,2025-07-04,CC_1006,PC_104,G/L_40063,,CUST_50001,2025,7,DOC_35624384
COMP_D,PLANT_1,MAT_00100,65.13,9635.74,EUR,SO,2025-02-28,CC_1016,PC_104,G/L_40079,,CUST_50055,2025,2,DOC_94955484
COMP_A,PLANT_1,MAT_00012,599.63,6576.55,EUR,GI,2024-02-06,CC_1013,PC_106,G/L_40033,,CUST_50014,2024,2,DOC_55945791
COMP_A,PLANT_1,MAT_00017,335.11,6455.72,EUR,GR,2023-11-26,CC_1015,PC_109,G/L_40066,VEND_10056,,2023,11,DOC_11399900
COMP_C,PLANT_4,MAT_00033,727.45,8250.79,EUR,INV,2023-10-15,CC_1012,PC_102,G/L_40020,VEND_10093,CUST_50001,2023,10,DOC_90087617
COMP_C,PLANT_2,MAT_00058,598.71,1951.2,EUR,GI,2024-07-02,CC_1011,PC_101,G/L_40028,,CUST_50065,2024,7,DOC_25224399
COMP_A,PLANT_5,MAT_00025,993.53,6288.41,EUR,GR,2024-08-24,CC_1009,PC_110,G/L_40070,VEND_10041,,2024,8,DOC_87667147
COMP_B,PLANT_5,MAT_00099,840.22,1439.66,EUR,GR,2024-08-19,CC_1019,PC_106,G/L_40059,VEND_10003,,2024,8,DOC_15761480
COMP_B,PLANT_4,MAT_00001,351.94,7809.01,EUR,INV,2024-09-25,CC_1006,PC_110,G/L_40073,VEND_10065,CUST_50060,2024,9,DOC_34480045
COMP_D,PLANT_4,MAT_00078,710.61,2382.08,EUR,INV,2024-09-18,CC_1010,PC_104,G/L_40040,VEND_10036,CUST_50020,2024,9,DOC_15299251
COMP_A,PLANT_4,MAT_00036,890.17,39.55,EUR,PO,2024-05-06,CC_1016,PC_109,G/L_40031,VEND_10052,,2024,5,DOC_99759113
COMP_D,PLANT_3,MAT_00064,774.15,1797.88,EUR,INV,2024-10-28,CC_1012,PC_106,G/L_40097,VEND_10039,CUST_50058,2024,10,DOC_19095901
COMP_B,PLANT_1,MAT_00037,263.68,8743.4,EUR,INV,2025-06-28,CC_1002,PC_102,G/L_40021,VEND_10059,CUST_50059,2025,6,DOC_20802473
COMP_A,PLANT_3,MAT_00030,147.65,6689.49,EUR,INV,2025-03-07,CC_1011,PC_102,G/L_40026,VEND_10018,CUST_50078,2025,3,DOC_36263208
COMP_C,PLANT_2,MAT_00009,729.67,3084.09,EUR,GI,2025-04-10,CC_1002,PC_107,G/L_40011,,CUST_50018,2025,4,DOC_61279975
